1,8,-7,2019-10-26 18:16:43
1,9,-8,2019-10-26 18:16:43
1,10,-9,2019-10-26 18:16:43
1,11,-10,2019-10-26 18:16:43
1,12,-11,2019-10-26 18:16:43
1,13,-12,2019-10-26 18:16:43
1,14,-13,2019-10-26 18:16:43
1,15,-14,2019-10-26 18:16:43
2,15,-13,2019-10-26 18:16:43
2,16,-14,2019-10-26 18:16:43
2,17,-15,2019-10-26 18:16:43
3,17,-14,2019-10-26 18:16:43
4,17,-13,2019-10-26 18:16:43
4,18,-14,2019-10-26 18:16:43
5,18,-13,2019-10-26 18:16:43
5,19,-14,2019-10-26 18:16:43
6,20,-14,2019-10-26 18:16:43
6,21,-15,2019-10-26 18:16:43
7,21,-14,2019-10-26 18:16:43
8,21,-13,2019-10-26 18:16:43
9,21,-12,2019-10-26 18:16:43
9,22,-13,2019-10-26 18:16:43
10,22,-12,2019-10-26 18:16:44
11,22,-11,2019-10-26 18:16:44
12,22,-10,2019-10-26 18:16:44
13,22,-9,2019-10-26 18:16:44
14,22,-8,2019-10-26 18:16:44
15,22,-7,2019-10-26 18:16:44
15,23,-8,2019-10-26 18:16:44
16,23,-7,2019-10-26 18:16:44
17,23,-6,2019-10-26 18:16:44
18,23,-5,2019-10-26 18:16:44
19,23,-4,2019-10-26 18:16:44
20,23,-3,2019-10-26 18:16:44
21,23,-2,2019-10-26 18:16:44
22,23,-1,2019-10-26 18:16:44
23,23,0,2019-10-26 18:16:44
24,23,1,2019-10-26 18:16:44
25,23,2,2019-10-26 18:16:44
26,23,3,2019-10-26 18:16:44
26,24,2,2019-10-26 18:16:44
27,24,3,2019-10-26 18:16:44
28,24,4,2019-10-26 18:16:44
28,25,3,2019-10-26 18:16:44
29,25,4,2019-10-26 18:16:44
29,26,3,2019-10-26 18:16:44
30,26,4,2019-10-26 18:16:44
31,26,5,2019-10-26 18:16:44
32,26,6,2019-10-26 18:16:44
33,26,7,2019-10-26 18:16:44
34,26,8,2019-10-26 18:16:44
35,26,9,2019-10-26 18:16:44
36,26,10,2019-10-26 18:16:44
36,27,9,2019-10-26 18:16:44
37,27,10,2019-10-26 18:16:44
37,28,9,2019-10-26 18:16:44
38,28,10,2019-10-26 18:16:44
39,28,11,2019-10-26 18:16:44
40,28,12,2019-10-26 18:16:45
40,29,11,2019-10-26 18:16:45
40,30,10,2019-10-26 18:16:45
40,31,9,2019-10-26 18:16:45
40,32,8,2019-10-26 18:16:45
40,33,7,2019-10-26 18:16:45
40,34,6,2019-10-26 18:16:45
40,35,5,2019-10-26 18:16:45
41,35,6,2019-10-26 18:16:45
42,35,7,2019-10-26 18:16:45
42,36,6,2019-10-26 18:16:45
43,36,7,2019-10-26 18:16:45
44,36,8,2019-10-26 18:16:45
44,37,7,2019-10-26 18:16:45
44,38,6,2019-10-26 18:16:45
44,39,5,2019-10-26 18:16:45
44,41,3,2019-10-26 18:16:45
45,41,4,2019-10-26 18:16:45
46,41,5,2019-10-26 18:16:45
46,42,4,2019-10-26 18:16:45
47,42,5,2019-10-26 18:16:45
47,43,4,2019-10-26 18:16:45
47,44,3,2019-10-26 18:16:45
47,45,2,2019-10-26 18:16:45
47,46,1,2019-10-26 18:16:45
48,46,2,2019-10-26 18:16:45
48,47,1,2019-10-26 18:16:45
49,47,2,2019-10-26 18:16:45
50,47,3,2019-10-26 18:16:45
51,47,4,2019-10-26 18:16:45
52,47,5,2019-10-26 18:16:45
53,47,6,2019-10-26 18:16:45
54,47,7,2019-10-26 18:16:46
55,47,8,2019-10-26 18:16:46
56,47,9,2019-10-26 18:16:46
56,48,8,2019-10-26 18:16:46
57,48,9,2019-10-26 18:16:46
58,48,10,2019-10-26 18:16:46
59,48,11,2019-10-26 18:16:46
59,49,10,2019-10-26 18:16:46
62,51,11,2019-10-26 18:16:46
62,52,10,2019-10-26 18:16:46
62,53,9,2019-10-26 18:16:46
63,53,10,2019-10-26 18:16:46
63,54,9,2019-10-26 18:16:46
63,55,8,2019-10-26 18:16:46
63,56,7,2019-10-26 18:16:46
63,57,6,2019-10-26 18:16:46
63,58,5,2019-10-26 18:16:46
63,59,4,2019-10-26 18:16:46
64,59,5,2019-10-26 18:16:46
65,59,6,2019-10-26 18:16:46
0,2,-2,2019-10-26 18:17:02
0,3,-3,2019-10-26 18:17:02
0,4,-4,2019-10-26 18:17:02
0,5,-5,2019-10-26 18:17:02
0,6,-6,2019-10-26 18:17:02
0,7,-7,2019-10-26 18:17:02
0,8,-8,2019-10-26 18:17:02
1,8,-7,2019-10-26 18:17:02
1,9,-8,2019-10-26 18:17:02
1,10,-9,2019-10-26 18:17:02
1,11,-10,2019-10-26 18:17:02
1,12,-11,2019-10-26 18:17:02
1,13,-12,2019-10-26 18:17:02
1,14,-13,2019-10-26 18:17:02
1,15,-14,2019-10-26 18:17:02
2,15,-13,2019-10-26 18:17:02
2,16,-14,2019-10-26 18:17:02
2,17,-15,2019-10-26 18:17:02
3,17,-14,2019-10-26 18:17:02
4,17,-13,2019-10-26 18:17:02
4,18,-14,2019-10-26 18:17:02
5,18,-13,2019-10-26 18:17:02
5,19,-14,2019-10-26 18:17:02
6,20,-14,2019-10-26 18:17:02
6,21,-15,2019-10-26 18:17:02
7,21,-14,2019-10-26 18:17:02
8,21,-13,2019-10-26 18:17:02
9,21,-12,2019-10-26 18:17:02
9,22,-13,2019-10-26 18:17:02
10,22,-12,2019-10-26 18:17:02
11,22,-11,2019-10-26 18:17:02
12,22,-10,2019-10-26 18:17:02
13,22,-9,2019-10-26 18:17:02
14,22,-8,2019-10-26 18:17:02
15,22,-7,2019-10-26 18:17:02
15,23,-8,2019-10-26 18:17:03
16,23,-7,2019-10-26 18:17:03
17,23,-6,2019-10-26 18:17:03
18,23,-5,2019-10-26 18:17:03
19,23,-4,2019-10-26 18:17:03
20,23,-3,2019-10-26 18:17:03
21,23,-2,2019-10-26 18:17:03
22,23,-1,2019-10-26 18:17:03
23,23,0,2019-10-26 18:17:03
24,23,1,2019-10-26 18:17:03
25,23,2,2019-10-26 18:17:03
26,23,3,2019-10-26 18:17:03
26,24,2,2019-10-26 18:17:03
27,24,3,2019-10-26 18:17:03
28,24,4,2019-10-26 18:17:03
28,25,3,2019-10-26 18:17:03
29,25,4,2019-10-26 18:17:03
29,26,3,2019-10-26 18:17:03
30,26,4,2019-10-26 18:17:03
31,26,5,2019-10-26 18:17:03
32,26,6,2019-10-26 18:17:03
33,26,7,2019-10-26 18:17:03
34,26,8,2019-10-26 18:17:03
35,26,9,2019-10-26 18:17:03
36,26,10,2019-10-26 18:17:03
36,27,9,2019-10-26 18:17:03
37,27,10,2019-10-26 18:17:03
37,28,9,2019-10-26 18:17:03
38,28,10,2019-10-26 18:17:03
39,28,11,2019-10-26 18:17:03
40,28,12,2019-10-26 18:17:03
40,29,11,2019-10-26 18:17:03
40,30,10,2019-10-26 18:17:03
40,31,9,2019-10-26 18:17:03
40,32,8,2019-10-26 18:17:03
40,33,7,2019-10-26 18:17:03
40,34,6,2019-10-26 18:17:03
40,35,5,2019-10-26 18:17:03
41,35,6,2019-10-26 18:17:03
42,35,7,2019-10-26 18:17:04
42,36,6,2019-10-26 18:17:04
43,36,7,2019-10-26 18:17:04
44,36,8,2019-10-26 18:17:04
44,37,7,2019-10-26 18:17:04
44,38,6,2019-10-26 18:17:04
44,39,5,2019-10-26 18:17:04
44,41,3,2019-10-26 18:17:04
45,41,4,2019-10-26 18:17:04
46,41,5,2019-10-26 18:17:04
46,42,4,2019-10-26 18:17:04
47,42,5,2019-10-26 18:17:04
47,43,4,2019-10-26 18:17:04
47,44,3,2019-10-26 18:17:04
47,45,2,2019-10-26 18:17:04
47,46,1,2019-10-26 18:17:04
48,46,2,2019-10-26 18:17:04
48,47,1,2019-10-26 18:17:04
49,47,2,2019-10-26 18:17:04
